wavelength,ApoSymb_1,ApoSymb_2,ApoSymb_3,ApoSymb_4,ApoSymb_5
269.925,78.09912011,85.96696828,82.23258681,79.42180662,81.64593389
270.142,78.59912138,86.4435201,82.2993488,80.3353692,81.93578397
270.359,79.45093815,87.0002817,83.53816816,82.41008574,83.43335908
270.575,78.97987851,86.67291116,81.63954953,80.71440327,83.06261398
270.792,79.65767859,87.30343076,81.96524487,81.94762917,85.17084157
271.008,78.72950777,86.69848372,82.41594234,82.13661405,84.79152861
271.225,80.72790314,89.6868878,84.29916392,85.33875823,87.59430678
271.442,80.12033608,88.45339375,82.95681425,83.51945147,85.92314398
271.658,78.43441894,87.14968369,82.0187543,81.46905538,84.02734083
271.875,79.72926637,87.9748151,82.98949576,82.34173416,85.39003828
272.091,80.33797531,89.09810211,84.54159045,83.79546912,87.76245657
272.308,79.25075543,88.11186263,83.59167728,82.40653117,86.69655473
272.524,77.49345658,87.50536961,82.88249868,81.62254409,86.16531961
272.741,78.39857729,89.12141539,83.99051602,81.43611274,86.87706962
272.958,77.78646206,89.08038246,83.10973294,81.47355673,86.65079332
273.174,76.47747118,86.53703534,81.83776482,80.18493702,84.45841648
273.391,77.83974755,87.8103843,82.4762042,79.70567766,85.6069779
273.607,75.8854518,84.98533232,81.05515967,77.22705217,83.1917517
273.823,76.55016555,85.07673833,81.8620334,77.21147214,84.18430899
274.04,79.09049983,86.71534323,83.66698327,79.71865254,85.93222111
274.256,79.04575176,86.09710821,84.76216177,80.12961664,86.01740978
274.473,77.6772464,84.66210846,83.32715114,78.97291622,83.22075534
274.689,78.48703418,84.81208035,84.18449659,80.9856597,85.17471767
274.906,78.57412492,83.4833645,83.46986358,78.64257826,83.65142176
275.122,76.68466527,81.46749643,81.12655566,77.10981739,81.9300728
275.338,77.37284732,82.01419263,83.67226442,77.8504488,81.43121385
275.555,76.35980735,83.16417317,83.31564893,77.37830923,81.46083788
275.771,77.32134946,84.38440168,84.72282052,78.38352754,82.42447768
275.987,76.9940141,84.69964147,84.17854745,78.63570473,82.92429913
276.204,76.73218336,85.4171452,84.28459952,79.94106991,81.92006166
276.42,75.03900393,84.78134387,83.08445215,77.82563308,80.11678103
276.636,75.50131221,85.02386455,81.77165624,77.79993662,79.81026586
276.853,75.80309187,84.84461832,81.76888273,76.6397795,80.63249668
277.069,74.4467501,84.37946106,80.79746476,75.64618981,78.56108267
277.285,74.67118271,85.10762206,81.55125605,76.81053522,79.53757318
277.502,76.0929902,85.78016683,83.22046894,77.48618704,79.99046752
277.718,76.38348253,85.90163246,81.55106005,76.6460969,80.38886458
277.934,77.69083428,86.40756631,83.52165226,78.65189382,81.3384701
278.15,77.73461839,86.19023987,82.63027974,79.44000535,81.97086952
278.366,76.99616809,85.50775679,81.92904676,79.53144402,81.35157402
278.583,77.08473658,83.74944764,80.59242094,77.67018463,80.61237558
278.799,78.35418729,84.92875081,82.0238563,78.77177531,82.2172498
279.015,78.29878726,85.51293207,83.14426706,79.15710802,82.246683
279.231,79.04655377,87.25978089,84.1419092,80.46906884,82.14194599
279.447,79.05385843,86.55979065,83.2709048,80.56598835,82.62923978
279.663,78.6625014,86.63721341,82.31987979,80.46888707,82.25799635
279.88,76.70893254,85.69139016,79.99240516,80.0867245,80.71017647
280.096,76.6215854,85.90240485,81.25998118,81.17914474,81.16750004
280.312,76.39156688,85.72787786,79.94096123,80.53781947,81.39097066
280.528,75.51030553,84.23685206,78.98203375,79.52461686,78.70836168
280.744,76.35172976,85.61362786,79.08671851,80.10749384,79.72968021
280.96,75.65417073,86.31134522,78.98069831,80.62398117,79.69028319
281.176,75.62806878,86.88081825,78.83746275,81.03106482,80.05823718
281.392,76.91000413,88.4660784,79.70959668,83.22346587,81.17949107
281.608,76.35087806,86.71268521,79.29838758,83.08579352,81.59996586
281.824,77.32077014,87.63287737,81.29105565,82.86970614,81.46403709
282.04,77.35084417,88.21350898,81.8775407,83.87933894,82.49910305
282.256,76.96832996,87.72314911,81.50614481,83.53098108,82.94159885
282.472,77.63022811,87.70388247,81.19082985,83.51319688,83.14278886
282.688,76.66835533,87.33918769,81.23147423,81.73403422,81.80827409
282.904,76.41761567,87.3998594,81.43129551,81.73450669,81.55520562
283.12,75.7455767,87.0980742,82.04562538,81.09168047,80.56463898
283.336,78.09971183,89.31576955,83.7388022,82.61316354,83.03939692
283.552,77.55163609,88.7438467,83.94423219,82.6691384,82.42629184
283.768,76.13427588,87.01956089,81.89637414,80.39243814,81.45773996
283.984,74.99186346,86.71098228,80.19434821,79.6095685,80.09929443
284.199,74.28233361,86.74094255,78.11643104,79.29317732,80.33940461
284.415,74.15548116,86.34824405,78.43310012,78.41983199,79.43902458
284.631,75.40787802,86.3528302,79.15703322,78.62139653,79.57598094
284.847,75.04023496,87.30497502,79.29610069,79.07680509,79.96803176
285.063,76.53457791,87.87372752,79.18200587,80.73820167,81.50211416
285.279,77.07452595,87.57457073,78.37256698,80.79101693,82.65683489
285.494,78.2113783,86.13390314,77.48176437,81.27309548,83.90154977
285.71,76.18026137,84.46653769,76.26410739,80.83846031,81.61942216
285.926,76.07145861,83.79166803,74.70535876,79.35641785,81.85805991
286.142,76.35590106,84.33378042,75.94049615,79.71504934,83.48352068
286.357,75.21784321,82.56089319,75.99301107,78.61320808,82.2447479
286.573,75.46438886,82.37818361,76.52595455,78.32716236,82.21347362
286.789,75.61915103,81.10855989,74.91622857,77.47649038,81.94951445
287.005,75.8099067,81.62516764,75.29486803,78.01125266,82.54333187
287.22,76.80568826,81.67147627,75.50667996,78.00829473,82.1677566
287.436,75.91947315,81.05138681,74.70762411,76.98721575,81.02873584
287.652,75.73576392,81.57252943,74.80179929,76.04363963,80.16204401
287.867,74.47256872,81.47159776,73.98316104,74.59874193,78.04376241
288.083,76.05983797,82.45931779,75.60375778,74.48660907,79.32319396
288.299,78.26405227,84.83666444,77.88308807,78.41687706,81.92606523
288.514,78.29460836,85.40116033,78.31598136,78.44275368,80.86954663
288.73,81.0875209,87.16150451,79.02199425,79.6921116,82.31087895
288.945,80.13469979,86.36724194,79.74554387,79.61751594,82.98476458
289.161,81.01492896,88.28553173,82.63232143,81.70133496,84.29309667
289.377,81.32113653,88.6116801,82.82420162,81.15607194,84.01605613
289.592,79.55565693,86.84270961,81.57845591,80.60061879,83.6644289
289.808,79.9993618,87.78964378,82.79302589,82.31736809,84.59154629
290.023,79.42833967,86.99482778,82.52888313,82.68561114,84.72772935
290.239,81.20265929,87.84241,83.96511832,83.85636591,85.96842394
290.454,78.84640357,86.22002663,81.48897143,82.67511183,84.65150164
290.67,77.52939695,85.5079923,80.19249997,81.0870444,82.88918441
290.885,76.80552433,84.46538833,80.70516667,80.91679344,82.50100576
291.101,75.95177739,84.76316451,81.89281783,80.99881303,82.53530759
291.316,76.42608644,84.04883414,80.00474628,81.01232705,81.27705544
291.532,75.59602911,82.79031974,78.5753311,79.41118869,80.79105822
291.747,74.97278747,83.13517672,79.25264472,79.9106622,81.45264426
291.963,75.98979629,83.4528514,81.02780954,81.11214071,83.71588293
292.178,75.59708667,82.45025354,81.08191022,79.59463238,83.02670055
292.393,74.60765611,81.78763641,80.36991597,78.37184411,82.33097592
292.609,75.38522055,82.70843798,81.80806515,78.7260607,82.94562561
292.824,76.65675391,82.81694044,82.84886237,79.01828784,83.47492898
293.039,75.65313803,81.40254318,82.58281138,78.47180086,82.8479523
293.255,76.17024148,82.42085584,82.0731807,78.44467629,84.026946
293.47,76.18927202,82.90029538,81.16804562,78.90304613,83.60433794
293.686,75.38626802,82.95352308,81.80932913,78.13255203,83.44735684
293.901,76.28207026,84.56301801,83.42553294,80.06240379,83.50762604
294.116,75.11281457,83.73366629,82.18072947,78.93101957,82.28918356
294.331,74.31402574,82.99494096,80.26163096,76.55574405,79.37751469
294.547,75.07481265,83.28725727,80.85561541,77.37257386,80.56760672
294.762,76.08670164,83.85082191,82.71419874,78.52069421,81.53218541
294.977,75.60814104,84.47473594,82.36107432,79.70773989,82.88852101
295.192,75.46215799,84.56866864,82.32182974,79.34100216,82.27948457
295.408,76.22236404,85.34394928,82.11374833,78.3567637,82.5570412
295.623,76.0863744,85.19013373,81.49559224,78.67497994,81.89184801
295.838,75.26163374,85.3362229,81.94276909,77.49866467,82.1391415
296.053,76.87289445,87.62823085,83.23889037,78.76215833,83.58346092
296.268,75.6347075,85.71416612,81.13973585,77.55984841,82.45692509
296.484,76.96286117,85.85197579,81.73300211,77.61208367,83.51637882
296.699,77.47925419,88.1108223,83.92473251,79.14930988,85.64298481
296.914,79.01922204,89.53626884,84.57604621,80.20408274,86.81596665
297.129,78.78324536,90.19462997,83.36336255,80.25232068,86.2168536
297.344,78.31596041,89.33836097,82.52561595,79.3844079,84.98339589
297.559,78.22963127,89.68140256,82.84671256,79.6899093,85.78347261
297.774,77.25727119,88.53927898,82.20221389,78.57907631,84.40528862
297.989,77.63358891,87.37304161,82.67646613,78.78718197,84.77584265
298.204,80.21507029,87.40519632,83.4210953,80.84044334,86.51849894
298.419,79.21178231,85.95676511,82.3020432,80.39022701,85.42304069
298.635,79.81622905,86.52384929,82.9525946,80.32030297,86.91693785
298.85,80.28287935,87.72393006,84.48219703,82.06428426,88.23522908
299.065,79.61879529,86.18243028,83.17666557,81.6394282,86.01915183
299.28,78.68100557,86.2561177,83.29288165,81.40016932,85.6150736
299.495,79.43442165,86.89984306,84.3074164,82.61704615,86.71559689
299.71,79.30977532,86.18824806,84.29480044,82.63928672,85.81673735
299.924,78.21262887,85.17162152,83.50547364,82.21609989,85.3506451
300.139,78.13689975,85.1829172,84.78506648,83.7220771,86.4751929
300.354,78.00374906,85.69436182,84.57784727,82.72123361,85.39579859
300.569,76.80648139,84.93658018,83.48834766,80.73490461,84.17993479
300.784,78.35615153,88.32643707,86.18282015,83.56664533,87.20877147
300.999,79.31793891,88.9379953,86.67139,83.96671617,87.2138457
301.214,77.19028712,85.74485149,83.83713136,81.93761119,84.98313554
301.429,76.75774058,84.00121812,82.70866804,80.57452228,84.38671552
301.644,76.08394136,82.720247,80.54943495,80.1279565,83.19702025
301.859,75.21458808,81.86612015,80.34214319,79.50918107,82.94087461
302.073,74.41196302,82.56725559,80.12542473,78.44153341,83.38716412
302.288,75.28891889,83.00738086,80.84488449,79.66400167,84.36892464
302.503,77.40848717,84.70091392,81.50879179,81.40316521,85.60304025
302.718,76.99165112,84.57897945,80.75753549,82.07029296,86.06484021
302.933,76.43351361,85.12134279,80.24098746,81.81954604,85.767227
303.147,76.31913823,83.11393239,78.56344079,80.8481434,84.76866572
303.362,76.04657794,83.50597264,79.13418429,81.7572573,84.67963724
303.577,77.36973313,84.84644755,79.70270058,82.67853959,84.74715169
303.792,76.44780764,86.26212922,80.84838896,83.54071598,85.90702402
304.006,79.00973543,89.62007051,83.47323726,85.51593379,88.16968493
304.221,79.72478835,88.9874106,83.4101166,85.42066999,87.86908173
304.436,80.72505425,89.10119597,83.96747912,87.19264724,89.35770114
304.65,81.4379247,90.5331018,85.26279887,88.2337439,90.61602226
304.865,78.82576416,88.61753495,83.0990395,85.42926496,88.22731938
305.08,78.63891221,89.2404583,83.87318727,85.82197559,87.7310412
305.294,80.10357249,89.18881881,84.72952902,87.20037221,88.47257629
305.509,80.45753565,89.5474285,86.22931305,87.79928514,88.2539252
305.724,78.60980952,88.24935288,85.11869296,86.05821843,86.61499317
305.938,79.81485191,90.08471819,87.62044614,87.67336612,88.52359497
306.153,80.69323928,90.43050565,87.35871639,87.00984286,88.40431217
306.367,78.16764559,87.11770748,86.90064401,85.3693985,85.14562978
306.582,78.64598919,88.6122787,88.73202015,86.56441334,85.92454784
306.797,77.8182355,87.39001287,86.99887516,84.01325311,83.84622167
307.011,77.0440289,85.89909435,84.58320474,82.66195357,82.12841515
307.226,78.2381488,86.39293233,85.84386801,83.16324131,82.81884918
307.44,76.70394564,84.23497453,83.11148677,81.06796246,81.94885196
307.655,76.2590378,84.1576182,83.89646861,81.16385016,81.86539123
307.869,73.02542474,81.61840852,80.48984729,77.8020994,79.11836109
308.084,73.07602546,81.88923564,79.50954532,77.14797263,78.83431874
308.298,72.53607257,82.0050193,79.26666284,75.98428784,77.20362565
308.513,73.44287149,83.57763123,79.9996236,77.06621208,78.67542519
308.727,73.2746271,83.14474258,78.75772882,75.83132734,80.47647579
308.941,72.90499561,82.07794789,76.4631959,74.31026097,78.99603839
309.156,72.48744143,81.88663704,78.01945779,76.27387585,78.77790944
309.37,72.95469324,81.84888947,78.20997399,76.53026686,78.01241106
309.585,72.60702777,82.10569929,78.37255155,76.75850505,78.88086808
309.799,74.3179236,84.07245588,80.76509855,78.16979041,81.08358549
310.013,73.25977496,83.07079331,78.42529083,76.41502804,79.68046968
310.228,77.16929981,85.59218437,82.22980506,78.63514387,81.8336544
310.442,78.32220394,86.61591618,83.09116445,80.1695168,83.57723179
310.656,78.12251691,85.8848338,82.64003598,80.35037642,84.72863696
310.871,78.53300916,85.13371489,83.16184644,80.18977923,84.99137721
311.085,77.84941819,85.25422141,82.07505888,80.07481856,83.90059071
311.299,77.16583273,86.64645744,83.55494293,80.71735155,85.49227587
311.514,77.33259652,87.48921203,83.13368045,79.65283552,85.74832272
311.728,77.571766,88.10319307,83.57695001,78.88773018,86.38418044
311.942,79.48558748,88.49685485,83.89209336,79.91359895,86.9571687
312.156,80.13566654,87.98195169,83.63049034,78.95298539,85.88287249
312.37,80.2540969,87.62557479,83.75896575,79.66068161,85.66574152
312.585,80.14826185,87.83455393,82.02068705,80.47625845,85.53842442
312.799,79.61583894,86.90869519,81.50529687,78.91322941,84.342492
313.013,79.97103098,88.13455907,81.02823642,80.13536983,84.74662301
313.227,78.10028904,86.86408874,80.13222694,79.49997932,83.5360229
313.441,78.6992261,87.58344186,81.70607228,81.10470039,84.46304188
313.656,79.04833563,86.48673555,80.61123292,80.29334967,83.14343301
313.87,79.13797014,85.94007049,80.53344602,79.81334594,82.94442465
314.084,78.01195937,85.63974788,80.81540955,80.40555138,81.95931724
314.298,77.3322334,86.22015289,80.56508166,79.36942423,80.08107339
314.512,76.90251771,86.28426189,81.00973672,81.05752864,80.8037145
314.726,77.83185979,87.50803889,83.09843766,82.69782944,83.03815542
314.94,76.4064166,87.29423426,83.95180529,82.22459699,84.42326043
315.154,77.01057077,87.19674746,83.63002636,83.18906382,84.74618307
315.368,75.07116084,85.29260314,82.27798337,80.97942799,82.9396404
315.582,77.54425882,86.6736844,82.53031724,82.62253473,83.70315168
315.796,77.13519031,85.96621821,81.92767416,81.46100485,82.20999179
316.01,77.37396919,86.1300724,82.99032784,82.38505505,83.70025933
316.224,77.3986295,86.39425973,83.10375648,83.26493562,84.30995686
316.438,78.46362324,88.00015326,82.74387723,84.17062177,86.12430632
316.652,78.11496973,87.33457486,83.04779825,85.13215319,86.71097769
316.866,77.99544264,87.44557307,83.19886216,84.00451454,86.69563466
317.08,78.49705394,88.80177391,83.11707446,83.62154702,85.80495685
317.294,78.29741728,88.33791548,81.62967954,82.68613347,84.66549722
317.508,78.59241688,89.09100964,83.71520529,82.14392745,85.86875957
317.722,80.2495945,88.63169415,84.26454476,82.71911296,85.98859738
317.936,78.38904899,90.00914513,84.70945497,81.12728285,85.61430879
318.15,79.05898247,91.35536308,85.6821135,81.29536719,86.37826366
318.364,78.5371188,90.6510687,84.78310066,80.70637081,85.52782597
318.577,78.92362817,91.10853908,85.98430377,81.89060655,85.60581477
318.791,77.59184203,88.95496848,84.73925423,80.01537021,83.30265113
319.005,78.42702976,90.23550277,84.77030336,81.39439436,84.47399995
319.219,78.30519173,89.75237038,83.70289422,81.01142129,83.12894047
319.433,76.37195947,88.01809663,82.08545751,79.65160525,82.51937408
319.647,75.76823536,88.3446006,82.65221801,79.49342664,82.05064145
319.86,75.40219537,89.55725592,82.30909817,79.06840426,81.49053282
320.074,74.52481014,91.28726321,82.68477402,78.81084775,81.54411177
320.288,73.9398895,88.54281684,82.14478976,79.31377213,80.14144192
320.502,74.16125369,89.09817944,81.19541819,79.91616528,80.69343772
320.715,72.09236376,87.33698798,79.70898725,78.28454186,77.87053312
320.929,73.61572118,88.6243371,80.5163438,78.12547856,79.21182836
321.143,74.44271388,89.72686247,81.37463348,79.09857959,79.02899374
321.356,72.20679674,88.10484249,80.99650407,77.84322622,78.23549495
321.57,71.56918667,88.72142317,81.40155067,78.16904801,78.42621331
321.784,72.63453823,89.10734184,82.537529,78.42593656,79.57038551
321.997,73.43845701,89.36114768,82.50543265,79.06778121,80.01097056
322.211,73.68889072,88.67978009,81.46060499,79.85170043,79.48102135
322.425,72.59327366,87.44356215,80.73758705,78.91831744,78.28549481
322.638,75.39444661,88.6493677,81.62822862,80.36518767,80.62714709
322.852,76.79465497,87.4865431,83.04880391,80.88391754,81.70332435
323.065,79.18660976,89.09417173,84.42382117,81.84415917,84.22351366
