genes,signedlogP
evm.TU.Ap1.1439,0.360579818872555
evm.TU.Ap1.144,NA
evm.TU.Ap1.1440_evm.TU.Ap1.1447,-1.15563358106389
evm.TU.Ap1.1441,NA
evm.TU.Ap1.1442,NA
evm.TU.Ap1.1443,NA
evm.TU.Ap1.1444,NA
evm.TU.Ap1.1445,NA
evm.TU.Ap1.1446,NA
evm.TU.Ap1.1448,-0.122283144788586
evm.TU.Ap1.1449,NA
evm.TU.Ap1.145,1.46590152343598
evm.TU.Ap1.1450,0.170985851491963
evm.TU.Ap1.1451,NA
evm.TU.Ap1.1452,NA
evm.TU.Ap1.1453,0.303943639620241
evm.TU.Ap1.1454,-0.0659695629192517
evm.TU.Ap1.1455,-0.05791973739127
evm.TU.Ap1.1456,NA
evm.TU.Ap1.1457,-0.057921715351539
evm.TU.Ap1.1458,NA
evm.TU.Ap1.1459,0.218474696784583
evm.TU.Ap1.146,NA
evm.TU.Ap1.1460,NA
evm.TU.Ap1.1461,NA
evm.TU.Ap1.1462,-0.0854983897871345
evm.TU.Ap1.1463,-0.338218409457173
evm.TU.Ap1.1464,-1.84938413325785
evm.TU.Ap1.1465,0.805920643082578
evm.TU.Ap1.1466,-0.0202423250319104
evm.TU.Ap1.1467,-1.75654675212022
evm.TU.Ap1.1468,0.0510769704538029
evm.TU.Ap1.1469,0.636249891848437
evm.TU.Ap1.147,-0.131544780350096
evm.TU.Ap1.1470,1.48223049126161
evm.TU.Ap1.1471,2.40299573565252
evm.TU.Ap1.1472,-0.323426075064657
evm.TU.Ap1.1473,-2.54534106945879
evm.TU.Ap1.1474,1.20086996762659
evm.TU.Ap1.1475,0.473456437956948
evm.TU.Ap1.1476,-0.975359726749992
evm.TU.Ap1.1477,2.02723668926266
evm.TU.Ap1.1478,3.969548082984
evm.TU.Ap1.1479,0.338335689033061
evm.TU.Ap1.148,-0.209949885811448
evm.TU.Ap1.1480,2.57741258588464
evm.TU.Ap1.1481,0.830626031023442
evm.TU.Ap1.1482,-0.449899356085086
evm.TU.Ap1.1483,0.139193358708738
evm.TU.Ap1.1484,1.35024216348326
evm.TU.Ap1.1485,0.840589455223517
evm.TU.Ap1.1486,0.0626845899047621
evm.TU.Ap1.1487,0.255890798648166
evm.TU.Ap1.1488,0.467071952401132
evm.TU.Ap1.1489,-0.079814221639454
evm.TU.Ap1.149,NA
evm.TU.Ap1.1490,-0.761991060056547
evm.TU.Ap1.1491,3.00216954175652
evm.TU.Ap1.1492,0.0790224004036978
evm.TU.Ap1.1493,2.99855983975245
evm.TU.Ap1.1494,-0.0579215602452125
evm.TU.Ap1.1495,-0.812328644299875
evm.TU.Ap1.1496,NA
evm.TU.Ap1.1497,-1.85997233059261
evm.TU.Ap1.1498,0.048865416799486
evm.TU.Ap1.1499,-0.209948764240596
evm.TU.Ap1.15,0.320577456576655
evm.TU.Ap1.150,0.826086317454306
evm.TU.Ap1.1500,-0.05791973739127
evm.TU.Ap1.1501,-0.548196211184232
evm.TU.Ap1.1502,-4.9995075269411
evm.TU.Ap1.1503,1.30736035626951
evm.TU.Ap1.1504,-0.300628090170165
evm.TU.Ap1.1505,-0.460559742698094
evm.TU.Ap1.1506,-1.17365881321182
evm.TU.Ap1.1507,-0.212719385524102
evm.TU.Ap1.1508,-0.00207765844957976
evm.TU.Ap1.1509,-0.603771217897483
evm.TU.Ap1.151,NA
evm.TU.Ap1.1510,7.20413319794271
evm.TU.Ap1.1511,1.00361547997126
evm.TU.Ap1.1512,0.250350447243363
evm.TU.Ap1.1513,0.542106582419872
evm.TU.Ap1.1514,NA
evm.TU.Ap1.1515,-0.13154380676429
evm.TU.Ap1.1516,NA
evm.TU.Ap1.1517,0.108771875240871
evm.TU.Ap1.1518,0.049418289089648
evm.TU.Ap1.1519,NA
evm.TU.Ap1.152,NA
evm.TU.Ap1.1520,0.721684775914481
evm.TU.Ap1.1521,2.03387271342441
evm.TU.Ap1.1522,-0.349393029636307
evm.TU.Ap1.1523,-0.568465705804982
evm.TU.Ap1.1524,-0.057922892277592
evm.TU.Ap1.1525,1.1959834044235
evm.TU.Ap1.1526,-0.541139509287964
evm.TU.Ap1.1527,0.357505336149147
evm.TU.Ap1.1528,0.244828440126055
evm.TU.Ap1.1529,-0.902078589002194
evm.TU.Ap1.153,NA
evm.TU.Ap1.1530,0.456741276609247
evm.TU.Ap1.1531,-1.51711548008477
evm.TU.Ap1.1532,-1.29406853386138
evm.TU.Ap1.1533,-0.520840786982018
evm.TU.Ap1.1534,-2.8778620002328
evm.TU.Ap1.1535,-0.493806870904613
evm.TU.Ap1.1536,-0.348339978531967
evm.TU.Ap1.1537,-0.209948764240596
evm.TU.Ap1.1538,2.15372959731196
evm.TU.Ap1.1539,-2.38153576641696
evm.TU.Ap1.154,NA
evm.TU.Ap1.1540,1.45191619077027
evm.TU.Ap1.1541,-0.156918991924187
evm.TU.Ap1.1542,5.68913213183492
evm.TU.Ap1.1543,0.83477480248154
evm.TU.Ap1.1544,0.195599618764313
evm.TU.Ap1.1545,3.61015695830968
evm.TU.Ap1.1546,0.321762966103161
evm.TU.Ap1.1547,6.7583092451241
evm.TU.Ap1.1549,NA
evm.TU.Ap1.155,-0.289211856879842
evm.TU.Ap1.1550,NA
evm.TU.Ap1.1551,NA
evm.TU.Ap1.1552,NA
evm.TU.Ap1.1553,NA
evm.TU.Ap1.1554,NA
evm.TU.Ap1.1555,NA
evm.TU.Ap1.1556,NA
evm.TU.Ap1.1557,NA
evm.TU.Ap1.1558,NA
evm.TU.Ap1.1559,NA
evm.TU.Ap1.156,NA
evm.TU.Ap1.1560,NA
evm.TU.Ap1.1561,NA
evm.TU.Ap1.1562,NA
evm.TU.Ap1.1563_evm.TU.Ap1.1548,6.29856938577102
evm.TU.Ap1.1564,NA
evm.TU.Ap1.1565,0.0201270070641936
evm.TU.Ap1.1566,0.193046465229884
evm.TU.Ap1.1567,0.754055186095601
evm.TU.Ap1.1568,NA
evm.TU.Ap1.1569,-0.551950349957397
evm.TU.Ap1.157,NA
evm.TU.Ap1.1570,NA
evm.TU.Ap1.1571,-0.111582491208889
evm.TU.Ap1.1572,-3.88704388788416
evm.TU.Ap1.1573,-0.0430151638534946
evm.TU.Ap1.1574,-0.0579226148937187
evm.TU.Ap1.1575,0.312748446451389
evm.TU.Ap1.1576,0.405744577038134
evm.TU.Ap1.1577,-0.122109174542911
evm.TU.Ap1.1578,7.05603836063845
evm.TU.Ap1.1579,0.385916878533147
evm.TU.Ap1.158,NA
evm.TU.Ap1.1580,NA
evm.TU.Ap1.1581,3.20336248556555
evm.TU.Ap1.1582,0.478967543191851
evm.TU.Ap1.1583,0.552344566701136
evm.TU.Ap1.1584,1.11134566641842
evm.TU.Ap1.1585,0.773989656932782
evm.TU.Ap1.1586,-1.32639357575082
evm.TU.Ap1.1587,-0.880068740469895
evm.TU.Ap1.1588,-0.258814649811568
evm.TU.Ap1.1589,NA
evm.TU.Ap1.159,NA
evm.TU.Ap1.1590,0.42959194309694
evm.TU.Ap1.1591,0.378664386476208
evm.TU.Ap1.1592,NA
evm.TU.Ap1.1593,NA
evm.TU.Ap1.1594,0.59679495220806
evm.TU.Ap1.1595,0.77914774506817
evm.TU.Ap1.1596,0.299980181403939
evm.TU.Ap1.1597,1.26322729064167
evm.TU.Ap1.1598,-0.0081913305914427
evm.TU.Ap1.1599,0.149485803853194
evm.TU.Ap1.16,-0.0722449576355992
evm.TU.Ap1.160,NA
evm.TU.Ap1.1600,-6.33398166018844
evm.TU.Ap1.1601,-0.466662774221431
evm.TU.Ap1.1602,-0.999404943834625
evm.TU.Ap1.1603,-3.84525997805686
evm.TU.Ap1.1604,1.93211243526938
evm.TU.Ap1.1605,0.838648097296804
evm.TU.Ap1.1606,-0.141426286213051
evm.TU.Ap1.1607,0.560604277731144
evm.TU.Ap1.1608,0.705647475776582
evm.TU.Ap1.1609,2.7909424506298
evm.TU.Ap1.161,NA
evm.TU.Ap1.1610,10.6113739007806
evm.TU.Ap1.1611,11.3748150123801
evm.TU.Ap1.1612,0.500099541791359
evm.TU.Ap1.1613,0.0248543071160999
evm.TU.Ap1.1614,2.83091338801953
evm.TU.Ap1.1615,0.46801771186447
evm.TU.Ap1.1616,-1.35714325945738
evm.TU.Ap1.1617,-5.58474170792008
evm.TU.Ap1.1618,0.0949075307508126
evm.TU.Ap1.1619,-0.793278426701493
evm.TU.Ap1.162,NA
evm.TU.Ap1.1620,NA
evm.TU.Ap1.1621,-0.31819078385445
evm.TU.Ap1.1622,NA
evm.TU.Ap1.1623,NA
evm.TU.Ap1.1624,0.643195885212253
evm.TU.Ap1.1625,-0.057921715351539
evm.TU.Ap1.1626,NA
evm.TU.Ap1.1627,0.201479506268631
evm.TU.Ap1.1628,-0.349903017015784
evm.TU.Ap1.1629,2.5217792472179
evm.TU.Ap1.163,NA
evm.TU.Ap1.1630,-0.20995202752293
evm.TU.Ap1.1631,7.58531195065788
evm.TU.Ap1.1632,-1.58269738763852
evm.TU.Ap1.1633,-0.449649563399115
evm.TU.Ap1.1634,-0.416235790192339
evm.TU.Ap1.1635,-0.05791973739127
evm.TU.Ap1.1636,NA
evm.TU.Ap1.1637,-0.131542752329689
evm.TU.Ap1.1638,NA
evm.TU.Ap1.1639,NA
evm.TU.Ap1.164,NA
evm.TU.Ap1.1640,NA
evm.TU.Ap1.1641,0.321550935319685
evm.TU.Ap1.1642,-1.57432647311496
evm.TU.Ap1.1643,NA
evm.TU.Ap1.1644,-0.137808625350031
evm.TU.Ap1.1645,-0.578923186558447
evm.TU.Ap1.1646,-0.99661898395047
evm.TU.Ap1.1647,1.33051162909338
evm.TU.Ap1.1648,NA
evm.TU.Ap1.1649_evm.TU.Ap1.1651,-0.5076923496434
evm.TU.Ap1.165,-1.25689244242297
evm.TU.Ap1.1650,NA
evm.TU.Ap1.1652,3.13028463217554
evm.TU.Ap1.1653,0.345070832725716
evm.TU.Ap1.1654,-0.711936274724542
evm.TU.Ap1.1655,-0.194444405062397
evm.TU.Ap1.1656,NA
evm.TU.Ap1.1657,2.70547626122086
evm.TU.Ap1.1658,-0.241839658164807
evm.TU.Ap1.1659,0.52747803973863
evm.TU.Ap1.166,NA
evm.TU.Ap1.1660,1.40380580941038
evm.TU.Ap1.1661,1.03254217907117
evm.TU.Ap1.1662,-0.0316030695233433
evm.TU.Ap1.1663,-0.905972379356466
evm.TU.Ap1.1664,-0.133970890822865
evm.TU.Ap1.1665,1.33581555425994
evm.TU.Ap1.1666,-0.630372696848558
evm.TU.Ap1.1667,0.816817811702552
evm.TU.Ap1.1668,-0.295145226182377
evm.TU.Ap1.1669,-0.123578021885494
evm.TU.Ap1.167,0.905510287512029
evm.TU.Ap1.1670,-1.29105373873014
evm.TU.Ap1.1671,-0.057921715351539
evm.TU.Ap1.1672,-0.906048806561211
evm.TU.Ap1.1673,-0.00318644427115331
evm.TU.Ap1.1674,-0.209948764240596
evm.TU.Ap1.1675,-0.0833918286725705
evm.TU.Ap1.1676,-0.273517412874665
evm.TU.Ap1.1677,-0.143819478872702
evm.TU.Ap1.1678,-0.209949885811448
evm.TU.Ap1.1679,-0.131544876578003
evm.TU.Ap1.168,-0.131542752329689
evm.TU.Ap1.1680,-1.45088213459222
evm.TU.Ap1.1681,NA
evm.TU.Ap1.1682,1.94837456990169
evm.TU.Ap1.1683,-3.82079648549312
evm.TU.Ap1.1684,-0.0579221106488269
evm.TU.Ap1.1685,0.256679318729627
evm.TU.Ap1.1686,-0.472244761120037
evm.TU.Ap1.1687,0.589361415470796
evm.TU.Ap1.1688,0.312278022407318
evm.TU.Ap1.1689,-0.678812181677806
evm.TU.Ap1.169,0.209876251402294
evm.TU.Ap1.1690,-0.496562466770399
evm.TU.Ap1.1691,-0.057921715351539
evm.TU.Ap1.1692,-0.00828550415106813
evm.TU.Ap1.1693,NA
evm.TU.Ap1.1694,NA
evm.TU.Ap1.1695,-5.48758056913669
evm.TU.Ap1.1696,0.0932220114559753
evm.TU.Ap1.1697,-1.9283027348642
evm.TU.Ap1.1698,-0.0856755823146581
evm.TU.Ap1.1699,-0.44027416061591
evm.TU.Ap1.17,2.81951395012644
evm.TU.Ap1.170,NA
evm.TU.Ap1.1700,-0.0967360077226706
evm.TU.Ap1.1701,-1.62466589935503
evm.TU.Ap1.1702,0.0673064406092992
evm.TU.Ap1.1703,-0.381708387650941
evm.TU.Ap1.1704,-1.95784093814758
evm.TU.Ap1.1705,-0.0581639748531164
evm.TU.Ap1.1706,NA
evm.TU.Ap1.1707,0.880289190134836
evm.TU.Ap1.1708,1.64003373029158
evm.TU.Ap1.1709,-0.303440417167715
evm.TU.Ap1.171,-0.0579207263709563
evm.TU.Ap1.1710,-0.227233789608295
evm.TU.Ap1.1711,-0.364779805279916
evm.TU.Ap1.1712,1.5351755738587
evm.TU.Ap1.1713,-1.19446814422218
evm.TU.Ap1.1714,NA
evm.TU.Ap1.1715,1.05902617243726
evm.TU.Ap1.1716,0.0199357831754442
evm.TU.Ap1.1717,0.0167451910674724
evm.TU.Ap1.1718,1.81270247702432
evm.TU.Ap1.1719,-3.41705584129753
evm.TU.Ap1.172,0.718967146654692
evm.TU.Ap1.1720,-2.26226394368343
evm.TU.Ap1.1721,NA
evm.TU.Ap1.1722,-0.546777390478156
evm.TU.Ap1.1723,0.524916122397618
evm.TU.Ap1.1724,-0.298210662943288
evm.TU.Ap1.1725,0.843098959703854
evm.TU.Ap1.1726,NA
evm.TU.Ap1.1727,NA
evm.TU.Ap1.1728,-1.52291803714351
evm.TU.Ap1.1729,NA
evm.TU.Ap1.173,0.66635684055434
evm.TU.Ap1.1730,NA
evm.TU.Ap1.1731,NA
evm.TU.Ap1.1732,NA
evm.TU.Ap1.1733,NA
evm.TU.Ap1.1734,NA
evm.TU.Ap1.1735,-0.0327940257385295
evm.TU.Ap1.1736,1.18960374269896
evm.TU.Ap1.1737,-0.180111496387137
evm.TU.Ap1.1738,-0.913631656029509
evm.TU.Ap1.1739,-0.662927378299901
evm.TU.Ap1.174,0.85689306984844
evm.TU.Ap1.1740,NA
evm.TU.Ap1.1741,-0.764558780822266
evm.TU.Ap1.1742,0.234414153477579
evm.TU.Ap1.1743,NA
evm.TU.Ap1.1744,-0.39352214830618
evm.TU.Ap1.1745,-0.231232260721441
evm.TU.Ap1.1746,-2.51568667367749
evm.TU.Ap1.1747,-0.186804575802619
evm.TU.Ap1.1748,-0.536402065110289
evm.TU.Ap1.1749,-4.56639417532076
evm.TU.Ap1.175,0.373724217800742
evm.TU.Ap1.1750,0.038405072936849
evm.TU.Ap1.1751,-0.0994018215476038
evm.TU.Ap1.1752,1.1883835004535
evm.TU.Ap1.1753,-0.0821365601217638
evm.TU.Ap1.1754,NA
evm.TU.Ap1.1755,NA
evm.TU.Ap1.1756,NA
evm.TU.Ap1.1757,NA
evm.TU.Ap1.1758,0.0244761201723848
evm.TU.Ap1.1759,NA
evm.TU.Ap1.176,0.885330516376872
evm.TU.Ap1.1760,NA
evm.TU.Ap1.1761,NA
evm.TU.Ap1.1762,-0.667276575207293
evm.TU.Ap1.1763,NA
evm.TU.Ap1.1764,-0.36768676693119
evm.TU.Ap1.1765,NA
evm.TU.Ap1.1766,NA
evm.TU.Ap1.1767,0.26747254170923
evm.TU.Ap1.1768,-0.0199979081187031
evm.TU.Ap1.1769,NA
evm.TU.Ap1.177,NA
evm.TU.Ap1.1770,NA
evm.TU.Ap1.1771,-0.300979535003386
evm.TU.Ap1.1772,-1.27701795032678
evm.TU.Ap1.1773,NA
evm.TU.Ap1.1774,-0.209953524483538
evm.TU.Ap1.1775,NA
evm.TU.Ap1.1776,NA
evm.TU.Ap1.1777,NA
evm.TU.Ap1.1778,NA
evm.TU.Ap1.1779,NA
evm.TU.Ap1.178,NA
evm.TU.Ap1.1780,NA
evm.TU.Ap1.1781,NA
evm.TU.Ap1.1782,NA
evm.TU.Ap1.1783,NA
evm.TU.Ap1.1784,-0.05791973739127
evm.TU.Ap1.1785,0.883450739539712
evm.TU.Ap1.1786,0.0308387832637394
evm.TU.Ap1.1787,0.163717416635537
evm.TU.Ap1.1788,-0.05791973739127
evm.TU.Ap1.1789,0.765308783942528
evm.TU.Ap1.179,0.133379537425069
evm.TU.Ap1.1790,-0.505645602683829
evm.TU.Ap1.1791,0.728859903785933
evm.TU.Ap1.1792_evm.TU.Ap1.1793,1.25391477212877
evm.TU.Ap1.1794,-0.445706690604357
evm.TU.Ap1.1795,0.238640647145897
evm.TU.Ap1.1796,NA
evm.TU.Ap1.1797,-3.91397305288886
evm.TU.Ap1.1798,NA
evm.TU.Ap1.1799,-0.05791973739127
evm.TU.Ap1.18,-0.268744934083298
evm.TU.Ap1.180,-0.148596684194349
evm.TU.Ap1.1800,0.816440694790624
evm.TU.Ap1.1801,-0.275083556616831
evm.TU.Ap1.1802,NA
evm.TU.Ap1.1803,-0.209948764240596
evm.TU.Ap1.1804,NA
evm.TU.Ap1.1805,NA
evm.TU.Ap1.1806,NA
evm.TU.Ap1.1807,0.15860144063011
evm.TU.Ap1.1808,NA
evm.TU.Ap1.1809,-0.359402331632212
evm.TU.Ap1.181,-0.967478716153443
evm.TU.Ap1.1810,1.29601476445024
evm.TU.Ap1.1811,NA
evm.TU.Ap1.1812,NA
evm.TU.Ap1.1813,3.18189553888023
evm.TU.Ap1.1814,NA
evm.TU.Ap1.1815,0.0268089576712358
evm.TU.Ap1.1816,-0.0349406085376977
evm.TU.Ap1.1817,0.76393656619425
evm.TU.Ap1.1818,0.034876264938818
evm.TU.Ap1.1819,0.96010495409999
evm.TU.Ap1.182,0.692372188502582
evm.TU.Ap1.1820,1.16234745686679
evm.TU.Ap1.1821,-1.76007166404307
evm.TU.Ap1.1822,-0.241131201637886
evm.TU.Ap1.1823,-0.902719092379029
evm.TU.Ap1.1824,NA
evm.TU.Ap1.1825,NA
evm.TU.Ap1.1826,NA
evm.TU.Ap1.1827,NA
evm.TU.Ap1.1828,-9.04984958792541
evm.TU.Ap1.1829,0.793415327618254
evm.TU.Ap1.183,2.58148032184585
evm.TU.Ap1.1830,0.572857044986853
evm.TU.Ap1.1831,NA
evm.TU.Ap1.1832,0.370080027020766
evm.TU.Ap1.1833,0.0154105102285152
evm.TU.Ap1.1834,0.55020973498556
evm.TU.Ap1.1835,-0.26364278066626
evm.TU.Ap1.1836,0.244259061138891
evm.TU.Ap1.1837,1.50579736738352
evm.TU.Ap1.1838,-2.91085672926825
evm.TU.Ap1.1839,-0.621148758824716
evm.TU.Ap1.184,0.309481113472948
evm.TU.Ap1.1840,-0.298020004429405
evm.TU.Ap1.1841,0.0154125888019849
evm.TU.Ap1.1842,-0.113801586380249
evm.TU.Ap1.1843,-0.209948764240596
evm.TU.Ap1.1844,NA
evm.TU.Ap1.1845,-1.1459619677998
evm.TU.Ap1.1846,NA
evm.TU.Ap1.1847,NA
evm.TU.Ap1.1848,0.136559120782515
evm.TU.Ap1.1849,-0.303132593963221
evm.TU.Ap1.185,-1.28459863655648
evm.TU.Ap1.1850,-2.14105995047634
evm.TU.Ap1.1851,-0.131544861199811
evm.TU.Ap1.1852,NA
evm.TU.Ap1.1853,0.0238619686715442
evm.TU.Ap1.1854,0.169982740528434
evm.TU.Ap1.1855,-0.0579217689653152
evm.TU.Ap1.1856,NA
evm.TU.Ap1.1857,-0.13154380676429
evm.TU.Ap1.1858,0.413742652083149
evm.TU.Ap1.1859,-0.447438034184748
evm.TU.Ap1.186,-0.536165501953812
evm.TU.Ap1.1860,-0.464792871712301
evm.TU.Ap1.1861,1.02065608723767
evm.TU.Ap1.1862,-0.0122361173950033
evm.TU.Ap1.1863,-0.345211982662879
evm.TU.Ap1.1864,1.34179712298338
evm.TU.Ap1.1865,2.38342430736044
evm.TU.Ap1.1866,NA
evm.TU.Ap1.1867,NA
evm.TU.Ap1.1868,0.355980941120753
evm.TU.Ap1.1869,1.4231458184405
evm.TU.Ap1.187,-1.77531673306262
evm.TU.Ap1.1870,0.493081974840325
evm.TU.Ap1.1871,-0.05791973739127
evm.TU.Ap1.1872,NA
evm.TU.Ap1.1873,0.295298977495261
evm.TU.Ap1.1874,-1.60966557408686
evm.TU.Ap1.1875,-1.75246674353396
evm.TU.Ap1.1876,-4.76963254747566
evm.TU.Ap1.1877,1.15977352276633
evm.TU.Ap1.1878,1.15314050973309
evm.TU.Ap1.1879,0.0121740324368312
evm.TU.Ap1.188,NA
evm.TU.Ap1.1880,-1.12137319107935
evm.TU.Ap1.1881,0.68614635617268
evm.TU.Ap1.1882,0.425074051110463
evm.TU.Ap1.1883,0.989881593883589
evm.TU.Ap1.1884,2.32845300685703
evm.TU.Ap1.1885,2.50467999203321
evm.TU.Ap1.1886,-0.158618166279403
evm.TU.Ap1.1887,0.596317559229085
evm.TU.Ap1.1888,0.391354417859517
evm.TU.Ap1.1889,NA
evm.TU.Ap1.189,0.00571245682144501
evm.TU.Ap1.1890,NA
evm.TU.Ap1.1891,NA
evm.TU.Ap1.1892,0.538409212430441
evm.TU.Ap1.1893,-0.00137689322373562
evm.TU.Ap1.1894,-0.337404546005919
evm.TU.Ap1.1895,0.131761933743649
evm.TU.Ap1.1896,1.07697214581543
evm.TU.Ap1.1898_evm.TU.Ap1.1897,1.13213898195602
evm.TU.Ap1.1899,2.13312586691648
evm.TU.Ap1.19,-3.23115715616442
evm.TU.Ap1.190,4.02766451551118
evm.TU.Ap1.1900,0.43759996867658
evm.TU.Ap1.1901,2.26841805889545
evm.TU.Ap1.1902,-0.235542848752752
evm.TU.Ap1.1903,-2.62711343786204
evm.TU.Ap1.1904,0.586934546096042
evm.TU.Ap1.1905,1.45950247806689
evm.TU.Ap1.1906,-0.05791973739127
evm.TU.Ap1.1907,NA
evm.TU.Ap1.1908,NA
evm.TU.Ap1.1909,NA
evm.TU.Ap1.191,2.85193679450136
evm.TU.Ap1.1910,0.0154116385850016
evm.TU.Ap1.1911,NA
evm.TU.Ap1.1912,NA
evm.TU.Ap1.1913,NA
evm.TU.Ap1.1914,NA
evm.TU.Ap1.1915,NA
evm.TU.Ap1.1916,NA
evm.TU.Ap1.1917,NA
evm.TU.Ap1.1918,-0.452469816064446
evm.TU.Ap1.1919,-0.134881131798223
evm.TU.Ap1.192,NA
evm.TU.Ap1.1920,-0.0579237490608833
evm.TU.Ap1.1921,0.314463593526679
evm.TU.Ap1.1922,-0.00743746332592131
evm.TU.Ap1.1923,-0.0579207263709565
evm.TU.Ap1.1924,NA
evm.TU.Ap1.1925,-3.43949882694331
evm.TU.Ap1.1926,2.95562395120005
evm.TU.Ap1.1927,0.371225700411928
evm.TU.Ap1.1928,1.34653128377741
evm.TU.Ap1.193,-0.738376687486661
evm.TU.Ap1.1930,NA
evm.TU.Ap1.1931,NA
evm.TU.Ap1.1932,NA
evm.TU.Ap1.1933_evm.TU.Ap1.1929_evm.TU.Ap1.1934,-1.24386946424818
evm.TU.Ap1.1935,NA
evm.TU.Ap1.1936,-0.452730519416725
evm.TU.Ap1.1937,NA
evm.TU.Ap1.1938,NA
evm.TU.Ap1.1939,NA
evm.TU.Ap1.194,NA
evm.TU.Ap1.1940,-0.0579207263709563
evm.TU.Ap1.1941,NA
evm.TU.Ap1.1942,NA
evm.TU.Ap1.1943,NA
evm.TU.Ap1.1944,NA
evm.TU.Ap1.1945,-0.0579207263709563
evm.TU.Ap1.1946,-0.635582086487241
evm.TU.Ap1.1947,NA
evm.TU.Ap1.1948,0.233345655635075
evm.TU.Ap1.1949,-0.0579207263709563
evm.TU.Ap1.195,-0.194152172303223
evm.TU.Ap1.1950,NA
evm.TU.Ap1.1951,-0.062621639910146
evm.TU.Ap1.1952,NA
evm.TU.Ap1.1953,-0.0579217297747216
evm.TU.Ap1.1954,0.822001599325111
evm.TU.Ap1.1955,-0.142413208375949
evm.TU.Ap1.1956,-0.118693232412158
evm.TU.Ap1.1957,-0.540077108871356
evm.TU.Ap1.1958,-0.337425319315169
evm.TU.Ap1.1959,0.870689872987319
evm.TU.Ap1.196,0.0128291106100623
evm.TU.Ap1.1960,0.183734294954532
evm.TU.Ap1.1961,NA
evm.TU.Ap1.1962,NA
evm.TU.Ap1.1963,NA
evm.TU.Ap1.1964,-1.44189433778489
evm.TU.Ap1.1965,NA
evm.TU.Ap1.1966,NA
evm.TU.Ap1.1967,NA
evm.TU.Ap1.1968,-0.209948764240596
evm.TU.Ap1.1969,NA
evm.TU.Ap1.197,-1.50956014314783
evm.TU.Ap1.1970,NA
evm.TU.Ap1.1971,NA
evm.TU.Ap1.1972,NA
evm.TU.Ap1.1973,NA
evm.TU.Ap1.1974,NA
evm.TU.Ap1.1975,NA
evm.TU.Ap1.1976,NA
evm.TU.Ap1.1977,0.262907965653493
evm.TU.Ap1.1978,0.999298480731036
evm.TU.Ap1.198,-0.515875625013222
evm.TU.Ap1.1980,NA
evm.TU.Ap1.1981,NA
evm.TU.Ap1.1982,NA
evm.TU.Ap1.1983,NA
evm.TU.Ap1.1984_evm.TU.Ap1.1979,-0.935302460064509
evm.TU.Ap1.1985,0.0248151978065124
evm.TU.Ap1.1986,-1.03397116066307
evm.TU.Ap1.1987,-2.15804186769658
evm.TU.Ap1.1988,0.372329867925834
evm.TU.Ap1.1989,-1.01267766355076
evm.TU.Ap1.199,-0.416908224797351
evm.TU.Ap1.1990,-0.565856233118119
evm.TU.Ap1.1991,NA
evm.TU.Ap1.1992,-0.567281679581395
evm.TU.Ap1.1993,-0.0579207263709563
evm.TU.Ap1.1994,0.0612176314519288
evm.TU.Ap1.1995,1.75002826749668
evm.TU.Ap1.1996,-0.209948764240596
evm.TU.Ap1.1997,-0.732652285528574
evm.TU.Ap1.1998,0.349643530761584
evm.TU.Ap1.1999,-0.211911916685468
evm.TU.Ap1.2,NA
evm.TU.Ap1.20,1.64504906524806
evm.TU.Ap1.200,-0.47042151737774
evm.TU.Ap1.2000,NA
evm.TU.Ap1.2001,-0.623095651767905
evm.TU.Ap1.2002,0.0758677910921919
evm.TU.Ap1.2003,-0.417976166316613
evm.TU.Ap1.2004,0.368295779393698
evm.TU.Ap1.2005,-0.416618000113731
evm.TU.Ap1.2006,-0.057921715351539
evm.TU.Ap1.2007,NA
evm.TU.Ap1.2008,NA
evm.TU.Ap1.2009,-0.87038719152962
evm.TU.Ap1.201,-0.137760164963046
evm.TU.Ap1.2010,NA
evm.TU.Ap1.2011,-5.00106824944347
evm.TU.Ap1.2012,-2.57185698649884
evm.TU.Ap1.2013,-3.40465748691829
evm.TU.Ap1.2014,-0.98728295968452
evm.TU.Ap1.2015,0.369116309648808
evm.TU.Ap1.2016,0.201733222303681
evm.TU.Ap1.2017,-0.312159341355876
evm.TU.Ap1.2018,NA
evm.TU.Ap1.2019,NA
evm.TU.Ap1.202,-2.43373308272569
evm.TU.Ap1.2020,0.475679734154763
evm.TU.Ap1.2021,0.730807479511003
evm.TU.Ap1.2022,-0.375825017122311
evm.TU.Ap1.2023,-2.26889840573409
evm.TU.Ap1.2024,1.5996204577196
evm.TU.Ap1.2025,-2.53195077588296
evm.TU.Ap1.2026,-0.05791973739127
evm.TU.Ap1.2027,0.668128640931415
evm.TU.Ap1.2028,NA
evm.TU.Ap1.2029,-0.0579207263709563
evm.TU.Ap1.203,-0.263898282882003
evm.TU.Ap1.2030,0.10031685022193
evm.TU.Ap1.2031,NA
evm.TU.Ap1.2032,NA
evm.TU.Ap1.2033,0.0165988632242016
evm.TU.Ap1.2034,-0.209948764240596
evm.TU.Ap1.2035,0.440323794450932
evm.TU.Ap1.2036,NA
evm.TU.Ap1.2037,NA
evm.TU.Ap1.2038,NA
evm.TU.Ap1.2039,0.0086441902764153
evm.TU.Ap1.204,0.0171564497453243
evm.TU.Ap1.2040,-0.057921715351539
evm.TU.Ap1.2041,-0.138923125007333
evm.TU.Ap1.2042,NA
