genes,signedlogP
evm.TU.Ap7.2490,1.51574524186656
evm.TU.Ap7.2491,0.244840922048255
evm.TU.Ap7.2492,0.191856990250451
evm.TU.Ap7.2493,0.0595486517841773
evm.TU.Ap7.2494,0.031771046379301
evm.TU.Ap7.2495,1.40939716943603
evm.TU.Ap7.2496,-0.11943123208864
evm.TU.Ap7.2497,NA
evm.TU.Ap7.2498,0.451434315944145
evm.TU.Ap7.2499,NA
evm.TU.Ap7.25,0.499683367906738
evm.TU.Ap7.250,0.476072554382757
evm.TU.Ap7.2500,0.0387058274431483
evm.TU.Ap7.2501,NA
evm.TU.Ap7.2502,1.23604391121199
evm.TU.Ap7.2503,0.703295026444259
evm.TU.Ap7.2504,0.326988703699215
evm.TU.Ap7.2505,-2.07403760786145
evm.TU.Ap7.2506,-0.262261418540869
evm.TU.Ap7.2507,1.96418649922918
evm.TU.Ap7.2508,NA
evm.TU.Ap7.2509,0.412048386479958
evm.TU.Ap7.251,-0.459436417100864
evm.TU.Ap7.2510,0.0370720287780452
evm.TU.Ap7.2511,0.866612857395878
evm.TU.Ap7.2512,0.164542047782273
evm.TU.Ap7.2513,0.00484319709286759
evm.TU.Ap7.2514,-0.664774124066193
evm.TU.Ap7.2515,0.86218808102552
evm.TU.Ap7.2516,0.0317719981928539
evm.TU.Ap7.2517,NA
evm.TU.Ap7.2518,0.274263189865352
evm.TU.Ap7.2519,0.0395975935783702
evm.TU.Ap7.252,-1.60441494945706
evm.TU.Ap7.2520,0.146428076559645
evm.TU.Ap7.2521,-0.00155030655182684
evm.TU.Ap7.2522,0.872359525435266
evm.TU.Ap7.2523,0.50602544307224
evm.TU.Ap7.2524,0.767994552778981
evm.TU.Ap7.2525,0.280943932361927
evm.TU.Ap7.2526,NA
evm.TU.Ap7.2527,0.565699964601263
evm.TU.Ap7.2528,0.318860454930393
evm.TU.Ap7.2529,-0.0559932048062152
evm.TU.Ap7.253,NA
evm.TU.Ap7.2530,0.929117557858152
evm.TU.Ap7.2531,0.0127006597292974
evm.TU.Ap7.2532,-0.223464697986776
evm.TU.Ap7.2533,0.031770177331714
evm.TU.Ap7.2534,-0.788671633108154
evm.TU.Ap7.2535,NA
evm.TU.Ap7.2536,0.193078575897235
evm.TU.Ap7.2537,NA
evm.TU.Ap7.2538,-0.0784429681119464
evm.TU.Ap7.2539,NA
evm.TU.Ap7.254,NA
evm.TU.Ap7.2540,-0.0458326455108927
evm.TU.Ap7.2541,0.135284132470574
evm.TU.Ap7.2542,NA
evm.TU.Ap7.2543,-0.604907010116798
evm.TU.Ap7.2544,-0.388629363009483
evm.TU.Ap7.2545,-0.0360689399880181
evm.TU.Ap7.2546,NA
evm.TU.Ap7.2547,0.0317719981928539
evm.TU.Ap7.2548,-0.0360689399880182
evm.TU.Ap7.2549,NA
evm.TU.Ap7.255,0.391822667849724
evm.TU.Ap7.2550,NA
evm.TU.Ap7.2551,0.0433308436986981
evm.TU.Ap7.2552,0.0552529323673717
evm.TU.Ap7.2553,-0.399530283761243
evm.TU.Ap7.2554,0.451393830420764
evm.TU.Ap7.2555,-0.502605061701514
evm.TU.Ap7.2556,0.433675155673371
evm.TU.Ap7.2557,0.670490397525705
evm.TU.Ap7.2558,NA
evm.TU.Ap7.2559,NA
evm.TU.Ap7.256,-0.108949642814075
evm.TU.Ap7.2560,NA
evm.TU.Ap7.2561,-0.518565771441694
evm.TU.Ap7.2562,-1.40071817735065
evm.TU.Ap7.2563,4.33124188341255
evm.TU.Ap7.2564,0.188582959194063
evm.TU.Ap7.2565,6.4205535841682
evm.TU.Ap7.2566,-2.74090883235073
evm.TU.Ap7.2567,-6.46284400174376
evm.TU.Ap7.2568,-1.2071751015674
evm.TU.Ap7.2569,-0.0746062380528183
evm.TU.Ap7.257,-0.550382851339081
evm.TU.Ap7.2570,-3.65940630019281
evm.TU.Ap7.2571,NA
evm.TU.Ap7.2572,0.0438776449497736
evm.TU.Ap7.2573,1.2479665355253
evm.TU.Ap7.2574,0.959179507843069
evm.TU.Ap7.2575,4.29501966012261
evm.TU.Ap7.2576,0.922550518150047
evm.TU.Ap7.2577,0.88375728171738
evm.TU.Ap7.2578,11.1677184417503
evm.TU.Ap7.2579,0.0716079964329
evm.TU.Ap7.258,1.29696228001023
evm.TU.Ap7.2580,-1.65420345446293
evm.TU.Ap7.2581,-0.410327651900596
evm.TU.Ap7.2582,-1.9092368157806
evm.TU.Ap7.2583,1.50101849632901
evm.TU.Ap7.2584,0.83839138423103
evm.TU.Ap7.2585,0.0317711227780074
evm.TU.Ap7.2586,0.585749322271025
evm.TU.Ap7.2587,-0.000929200317949426
evm.TU.Ap7.2588,-2.47226811673963
evm.TU.Ap7.2589,-0.0736522439390523
evm.TU.Ap7.259,4.0824453937819
evm.TU.Ap7.2590,-0.473118172565808
evm.TU.Ap7.2591,0.0317719981928539
evm.TU.Ap7.2592,NA
evm.TU.Ap7.2593,NA
evm.TU.Ap7.2594,NA
evm.TU.Ap7.2595,2.00208958820078
evm.TU.Ap7.2596,-0.175639417340397
evm.TU.Ap7.2597,1.99103691296066
evm.TU.Ap7.2598,-0.881379386517332
evm.TU.Ap7.2599,1.60385616597718
evm.TU.Ap7.26,0.346226935188213
evm.TU.Ap7.260,0.0317706675628058
evm.TU.Ap7.2600,0.114497509186114
evm.TU.Ap7.2601,0.258093404319791
evm.TU.Ap7.2602,0.116323504426337
evm.TU.Ap7.2603,0.0675148193122192
evm.TU.Ap7.2604,-0.355094942739328
evm.TU.Ap7.2605,NA
evm.TU.Ap7.2606,NA
evm.TU.Ap7.2607,0.0317715429772729
evm.TU.Ap7.2608,1.3712996583602
evm.TU.Ap7.2609,-0.653594783568552
evm.TU.Ap7.261,0.0685177475233845
evm.TU.Ap7.2610,0.164821072457169
evm.TU.Ap7.2611,NA
evm.TU.Ap7.2612,-0.00092783497560843
evm.TU.Ap7.2613,-1.11128364267858
evm.TU.Ap7.2614,0.0317715779934062
evm.TU.Ap7.2615,-0.0769324078971154
evm.TU.Ap7.2616,0.515120454537348
evm.TU.Ap7.2617,-0.0534077392617678
evm.TU.Ap7.2618,-0.0187020125931271
evm.TU.Ap7.2619,0.535454778421377
evm.TU.Ap7.262,1.06813135425864
evm.TU.Ap7.2620,0.452210487395163
evm.TU.Ap7.2621,1.21888294374969
evm.TU.Ap7.2622,1.2615439430118
evm.TU.Ap7.2623,-0.760913507574294
evm.TU.Ap7.2624,6.706950409302
evm.TU.Ap7.2625,0.947707992314594
evm.TU.Ap7.2626,9.13325151174675
evm.TU.Ap7.2627,-2.1960052879778
evm.TU.Ap7.2628,1.44067537530898
evm.TU.Ap7.2629,0.246695496425369
evm.TU.Ap7.263,NA
evm.TU.Ap7.2630,-0.00129689956833935
evm.TU.Ap7.2631,0.794109707148783
evm.TU.Ap7.2632,0.038697878867283
evm.TU.Ap7.2633,0.0342276955359031
evm.TU.Ap7.2634,-0.0011258106694254
evm.TU.Ap7.2635_evm.TU.Ap7.2636,0.0125123871682623
evm.TU.Ap7.2637,-1.31602966223186
evm.TU.Ap7.2638,-4.11977487674249
evm.TU.Ap7.2639,-0.0360689399880181
evm.TU.Ap7.264,2.84156963903112
evm.TU.Ap7.2640,-0.0671750005795281
evm.TU.Ap7.2641,0.137809680590916
evm.TU.Ap7.2642,2.20258260557527
evm.TU.Ap7.2643,0.157342267030291
evm.TU.Ap7.2644,-0.0930130207361892
evm.TU.Ap7.2645,-9.27943051061708
evm.TU.Ap7.2646,-3.36472609090557
evm.TU.Ap7.2647,0.553962092457526
evm.TU.Ap7.2648,-1.26579692151635
evm.TU.Ap7.2649,-0.75615090142145
evm.TU.Ap7.265,2.91804742631949
evm.TU.Ap7.2650,-0.380340488245557
evm.TU.Ap7.2651,0.0532910749061052
evm.TU.Ap7.2652,-2.37754924565042
evm.TU.Ap7.2653,0.254009493217079
evm.TU.Ap7.2654,NA
evm.TU.Ap7.2655,NA
evm.TU.Ap7.2656,NA
evm.TU.Ap7.2657,NA
evm.TU.Ap7.2658,NA
evm.TU.Ap7.2659,NA
evm.TU.Ap7.266,-3.28739341507218
evm.TU.Ap7.2660,0.0685178265703097
evm.TU.Ap7.2661,NA
evm.TU.Ap7.2662,0.066263656004894
evm.TU.Ap7.2663,NA
evm.TU.Ap7.2664,0.00394249105323883
evm.TU.Ap7.2665,5.06017040808325
evm.TU.Ap7.2666,0.0378588565121253
evm.TU.Ap7.2667,-1.52102943602643
evm.TU.Ap7.2668,-0.152725568521027
evm.TU.Ap7.2669,3.53492331619005
evm.TU.Ap7.267,-0.0699566607091516
evm.TU.Ap7.2670,-0.0863325951466584
evm.TU.Ap7.2671,-0.000928276704003291
evm.TU.Ap7.2672,NA
evm.TU.Ap7.2673,NA
evm.TU.Ap7.2674,NA
evm.TU.Ap7.2675,-0.000927834975608541
evm.TU.Ap7.2676,NA
evm.TU.Ap7.2677,0.0317719981928539
evm.TU.Ap7.2678,-2.24765782207335
evm.TU.Ap7.2679,0.0403978030138134
evm.TU.Ap7.268,NA
evm.TU.Ap7.2680,0.0664000272622469
evm.TU.Ap7.2681,-0.0704958966147753
evm.TU.Ap7.2682,NA
evm.TU.Ap7.2683,-0.104909270177293
evm.TU.Ap7.2684,NA
evm.TU.Ap7.2685,NA
evm.TU.Ap7.2686,-0.788329774644086
evm.TU.Ap7.2687,NA
evm.TU.Ap7.2688,0.0317719981928539
evm.TU.Ap7.2689,-5.75939826416463
evm.TU.Ap7.269,-0.0360693970644585
evm.TU.Ap7.2690,-0.498264665000525
evm.TU.Ap7.2691,0.0317715429772729
evm.TU.Ap7.2692,-0.0327922651390984
evm.TU.Ap7.2693,NA
evm.TU.Ap7.2694,NA
evm.TU.Ap7.2695,-0.0336878698312195
evm.TU.Ap7.2696,-1.27261551280001
evm.TU.Ap7.2697,NA
evm.TU.Ap7.2698,-1.21319183105366
evm.TU.Ap7.2699,-0.557454729149955
evm.TU.Ap7.27,0.944339704976433
evm.TU.Ap7.270,-0.116879295754041
evm.TU.Ap7.2700,0.641794943006171
evm.TU.Ap7.2701,NA
evm.TU.Ap7.2702,-0.0574530900769752
evm.TU.Ap7.2703,3.30736004240252
evm.TU.Ap7.2704,0.564500427627828
evm.TU.Ap7.2705,-0.666376482601601
evm.TU.Ap7.2706,NA
evm.TU.Ap7.2707,NA
evm.TU.Ap7.2708,NA
evm.TU.Ap7.2709,-0.307525619801867
evm.TU.Ap7.271,1.45063843301907
evm.TU.Ap7.2710,-0.0590836626840062
evm.TU.Ap7.2711,1.26877600183969
evm.TU.Ap7.2712,-1.53945287683236
evm.TU.Ap7.2713,-0.199853159082491
evm.TU.Ap7.2714,-0.128020305099213
evm.TU.Ap7.2715,NA
evm.TU.Ap7.2716,NA
evm.TU.Ap7.2717,NA
evm.TU.Ap7.2718,0.180235684577881
evm.TU.Ap7.2719,-0.267308082892231
evm.TU.Ap7.272,-0.145048742216716
evm.TU.Ap7.2720,-0.805356944673266
evm.TU.Ap7.2721,NA
evm.TU.Ap7.2722,NA
evm.TU.Ap7.2723,NA
evm.TU.Ap7.2724,NA
evm.TU.Ap7.2725,NA
evm.TU.Ap7.2726,-1.68031692370535
evm.TU.Ap7.2727,NA
evm.TU.Ap7.2728,NA
evm.TU.Ap7.2729,-1.78810590124709
evm.TU.Ap7.273,-1.29321109112608
evm.TU.Ap7.2730,-0.0360702760586137
evm.TU.Ap7.2731,-0.595860419930149
evm.TU.Ap7.2732,NA
evm.TU.Ap7.2733,NA
evm.TU.Ap7.2734,NA
evm.TU.Ap7.2735,-0.491217530482536
evm.TU.Ap7.2736,3.71501596396968
evm.TU.Ap7.2737,0.465854959160041
evm.TU.Ap7.2738,-3.45494071240629
evm.TU.Ap7.2739,-6.0297757791096
evm.TU.Ap7.274,NA
evm.TU.Ap7.2740,-2.12510380113616
evm.TU.Ap7.2741,-4.86273166693895
evm.TU.Ap7.2742,-3.14630083593904
evm.TU.Ap7.2743,NA
evm.TU.Ap7.2744,-2.9363507978381
evm.TU.Ap7.2745,-5.12619353152163
evm.TU.Ap7.2746,-12.1862465508051
evm.TU.Ap7.2747,-1.28210508531098
evm.TU.Ap7.2748,-0.151304554529449
evm.TU.Ap7.2749,0.249985099423115
evm.TU.Ap7.275,-0.202279650295216
evm.TU.Ap7.2750,-0.0851902214272083
evm.TU.Ap7.2751,-1.23820019421162
evm.TU.Ap7.2752,-8.46547254256604
evm.TU.Ap7.2753,-1.12416117945707
evm.TU.Ap7.2754,0.195961624673171
evm.TU.Ap7.2755,-0.0501559821221506
evm.TU.Ap7.2756,0.245344246741193
evm.TU.Ap7.2757,2.10442829240372
evm.TU.Ap7.2758,2.11021179842475
evm.TU.Ap7.2759,3.24396500264746
evm.TU.Ap7.276,0.697728354455055
evm.TU.Ap7.2760,-0.551574888964545
evm.TU.Ap7.2761,-0.155518855789199
evm.TU.Ap7.2762,0.941604984301432
evm.TU.Ap7.2763,0.801457916357279
evm.TU.Ap7.2764,-0.0596709136732841
evm.TU.Ap7.2765,3.92097892515028
evm.TU.Ap7.2766,10.2112906826117
evm.TU.Ap7.2767,-4.35082605756178
evm.TU.Ap7.2768,0.0169942943393536
evm.TU.Ap7.2769,0.398626762144251
evm.TU.Ap7.277,-0.645047511251727
evm.TU.Ap7.2770,0.265709975290314
evm.TU.Ap7.2771,NA
evm.TU.Ap7.2772,3.32981997523761
evm.TU.Ap7.2773,-4.13456266782836
evm.TU.Ap7.2774_evm.TU.Ap7.2775,2.25869225997012
evm.TU.Ap7.2776,1.35019008204623
evm.TU.Ap7.2777,1.21478413820985
evm.TU.Ap7.2778,-0.0849054031402365
evm.TU.Ap7.2779,-1.44593244946851
evm.TU.Ap7.278,0.267461193613586
evm.TU.Ap7.2780,0.735284799138227
evm.TU.Ap7.2781,-0.137308123952192
evm.TU.Ap7.2782,-1.29770734887893
evm.TU.Ap7.2783,NA
evm.TU.Ap7.2784,0.115651932615921
evm.TU.Ap7.2785,NA
evm.TU.Ap7.2786,-0.0476100495054819
evm.TU.Ap7.2787,NA
evm.TU.Ap7.2788,0.905601668791713
evm.TU.Ap7.2789,-0.47566690854462
evm.TU.Ap7.279,-0.733496718381329
evm.TU.Ap7.2790,NA
evm.TU.Ap7.2791,-0.0360693970644585
evm.TU.Ap7.2792,0.158207558636293
evm.TU.Ap7.2793,-0.0342028525315088
evm.TU.Ap7.2794,-0.995398913627957
evm.TU.Ap7.2795,-0.0580207005484466
evm.TU.Ap7.2796,-0.000928718432593053
evm.TU.Ap7.2797,-0.00175192557854177
evm.TU.Ap7.2798,1.36948433550101
evm.TU.Ap7.2799,-3.48711856388411
evm.TU.Ap7.28,-0.132858049779849
evm.TU.Ap7.280,0.106998369591475
evm.TU.Ap7.2800,-1.11436190245544
evm.TU.Ap7.2801,-1.80416976065825
evm.TU.Ap7.2802,0.629703241180318
evm.TU.Ap7.2803,0.393797060351165
evm.TU.Ap7.2804,4.22188141277676
evm.TU.Ap7.2805,-0.114287015794321
evm.TU.Ap7.2806,0.0388446854886968
evm.TU.Ap7.2807,0.753001638188037
evm.TU.Ap7.2808,-7.94221159594287
evm.TU.Ap7.2809,-0.137888460474697
evm.TU.Ap7.281,-0.293098552584572
evm.TU.Ap7.2810,0.0959305848169215
evm.TU.Ap7.2811,-1.20349482540618
evm.TU.Ap7.2812,0.849348345933624
evm.TU.Ap7.2813,1.42889856658329
evm.TU.Ap7.2814_evm.TU.Ap7.2815,0.608387408834386
evm.TU.Ap7.2816,1.79367899323236
evm.TU.Ap7.2817,-0.403887190086333
evm.TU.Ap7.2818,0.151403382985014
evm.TU.Ap7.2819,1.29250479445222
evm.TU.Ap7.282,-0.10490971907929
evm.TU.Ap7.2820,-1.75127226379559
evm.TU.Ap7.2821,-0.027909142872426
evm.TU.Ap7.2822,0.688211837465268
evm.TU.Ap7.2823,-0.277505544517369
evm.TU.Ap7.2824,0.324916538567782
evm.TU.Ap7.2825,-1.142855636751
evm.TU.Ap7.2826,NA
evm.TU.Ap7.2827,0.732555816141793
evm.TU.Ap7.2828,2.52020143572604
evm.TU.Ap7.2829,3.41727148634131
evm.TU.Ap7.283,-0.0489920946507059
evm.TU.Ap7.2830,-8.73705231033323
evm.TU.Ap7.2831,-0.145201142625636
evm.TU.Ap7.2832,-6.34201958006906
evm.TU.Ap7.2833,-0.671623306382592
evm.TU.Ap7.2834,1.23465081251651
evm.TU.Ap7.2835,0.0171952402133244
evm.TU.Ap7.2836,-0.0941175250456626
evm.TU.Ap7.2837,-2.51525678300445
evm.TU.Ap7.2838,-3.11937113455602
evm.TU.Ap7.2839,-5.28120558178705
evm.TU.Ap7.284,-0.0387417532068177
evm.TU.Ap7.2840,NA
evm.TU.Ap7.2841,0.3574318844158
evm.TU.Ap7.2842,-0.741855031506836
evm.TU.Ap7.2843,-8.94707786072509
evm.TU.Ap7.2844,0.728251380155837
evm.TU.Ap7.2845,0.331676725217752
evm.TU.Ap7.2846,13.1508462766056
evm.TU.Ap7.2847,-6.43225172615519
evm.TU.Ap7.2848,-6.50311699373526
evm.TU.Ap7.2849,-0.923615084841985
evm.TU.Ap7.285,-0.593506560697295
evm.TU.Ap7.2850,-0.337471324936067
evm.TU.Ap7.2851,0.0346748341102463
evm.TU.Ap7.2852,0.7139252324985
evm.TU.Ap7.2853,2.23834035260807
evm.TU.Ap7.2854,0.0148741856369399
evm.TU.Ap7.2855,0.317041792988172
evm.TU.Ap7.2856,-0.380792556741083
evm.TU.Ap7.2857,-0.929585308867222
evm.TU.Ap7.2858,0.409949989320118
evm.TU.Ap7.2859,-0.734954586300341
evm.TU.Ap7.286,0.597043816315011
evm.TU.Ap7.2860,-0.510365349154638
evm.TU.Ap7.2861,0.147432251107293
evm.TU.Ap7.2862,NA
evm.TU.Ap7.2863,-0.175066374904825
evm.TU.Ap7.2864,NA
evm.TU.Ap7.2865,NA
evm.TU.Ap7.2866,-2.59250437468443
evm.TU.Ap7.2867,-0.153839393860005
evm.TU.Ap7.2868,5.5297290331647
evm.TU.Ap7.2869,0.050051780991368
evm.TU.Ap7.287,2.45041218240802
evm.TU.Ap7.2870,1.40987714013442
evm.TU.Ap7.2871,0.0995417160417701
evm.TU.Ap7.2872,-1.86341068256941
evm.TU.Ap7.2873,-3.0601052180477
evm.TU.Ap7.2874,-4.35409669157229
evm.TU.Ap7.2875,-3.25608872916508
evm.TU.Ap7.2876,0.746921312833571
evm.TU.Ap7.2877,-0.0137720162426012
evm.TU.Ap7.2878,0.262005139706094
evm.TU.Ap7.2879,-0.10561135643722
evm.TU.Ap7.288,0.147751479689435
evm.TU.Ap7.2880,-0.419162852624493
evm.TU.Ap7.2881,2.51980062632154
evm.TU.Ap7.2882,0.801835079423985
evm.TU.Ap7.2883,-0.292490644353026
evm.TU.Ap7.2884,3.1349773518437
evm.TU.Ap7.2885,-0.340765443900169
evm.TU.Ap7.2886,0.993931134031561
evm.TU.Ap7.2887,0.481503988820788
evm.TU.Ap7.2888,0.0346748756077274
evm.TU.Ap7.2889,NA
evm.TU.Ap7.289,-0.10490971907929
evm.TU.Ap7.2890,-0.036070858365273
evm.TU.Ap7.2891,NA
evm.TU.Ap7.2892,-0.0611868576459324
evm.TU.Ap7.2893,-1.02203612922899
evm.TU.Ap7.2894,NA
evm.TU.Ap7.2895,-0.107389142448826
evm.TU.Ap7.2896,0.443223000910839
evm.TU.Ap7.2897,NA
evm.TU.Ap7.2898,NA
evm.TU.Ap7.2899,0.00903664139754264
evm.TU.Ap7.29,-0.536360271957065
evm.TU.Ap7.290,0.791179906770614
evm.TU.Ap7.2900,2.25879131012896
evm.TU.Ap7.2901,NA
evm.TU.Ap7.2902,-0.0855805775163052
evm.TU.Ap7.2903,-0.497436334852708
evm.TU.Ap7.2904_evm.TU.Ap7.2905,-6.7744375009507
evm.TU.Ap7.2906,-0.269812178269503
evm.TU.Ap7.2907,0.644094579725033
evm.TU.Ap7.2908,0.169411338545917
evm.TU.Ap7.2909,-1.01165566142658
evm.TU.Ap7.291,0.549861326613172
evm.TU.Ap7.2910,-1.27485432419221
evm.TU.Ap7.2911,-3.80096142184669
evm.TU.Ap7.2912,0.636823341129356
evm.TU.Ap7.2913,0.155571593807932
evm.TU.Ap7.2914,3.9771149142187
evm.TU.Ap7.2915,-0.79778369004667
evm.TU.Ap7.2916,0.994178350955392
evm.TU.Ap7.2917,-3.74170510831277
evm.TU.Ap7.2918,0.355881737948587
evm.TU.Ap7.2919,0.665301827833436
evm.TU.Ap7.292,0.00277773798252234
evm.TU.Ap7.2920,0.10883068454467
evm.TU.Ap7.2921,0.396261696847322
evm.TU.Ap7.2922,1.60373260513683
evm.TU.Ap7.2923,NA
evm.TU.Ap7.2924,1.75300269111583
evm.TU.Ap7.2925,1.11914351582232
evm.TU.Ap7.2926,1.35575707925693
evm.TU.Ap7.2927,-0.65792852668129
evm.TU.Ap7.2928,6.89742587864418
evm.TU.Ap7.2929,0.103462031035173
evm.TU.Ap7.293,-0.127243154696405
evm.TU.Ap7.2930,0.876937476883303
evm.TU.Ap7.2931,-2.25738081352801
evm.TU.Ap7.2932,-0.161822629466947
evm.TU.Ap7.2933,0.46322786916372
evm.TU.Ap7.2934,-2.71040198681323
evm.TU.Ap7.2935,-0.513443551691967
evm.TU.Ap7.294,1.08838386233513
evm.TU.Ap7.295,-0.119710245985483
evm.TU.Ap7.296,-1.02611605375341
evm.TU.Ap7.297,NA
evm.TU.Ap7.298,NA
evm.TU.Ap7.299,-4.39587725266732
evm.TU.Ap7.3,-0.392145721296744
evm.TU.Ap7.30,1.17295682506669
evm.TU.Ap7.300,-4.16231491361765
evm.TU.Ap7.301,0.320741479319722
evm.TU.Ap7.302,-1.02392461729794
evm.TU.Ap7.303,-1.73078391242229
evm.TU.Ap7.304,-0.311447017567031
evm.TU.Ap7.305,-0.0362692590758971
evm.TU.Ap7.306,0.0234039590777705
evm.TU.Ap7.307,0.506775586735751
evm.TU.Ap7.308,0.440762316780264
evm.TU.Ap7.309,NA
evm.TU.Ap7.31,0.22229721713568
evm.TU.Ap7.310,2.14440920780317
evm.TU.Ap7.311,4.54216247431134
evm.TU.Ap7.312,0.0317719981928539
evm.TU.Ap7.313,-1.04568464912021
evm.TU.Ap7.314,-0.0699570960324548
evm.TU.Ap7.315,0.0575730021233275
evm.TU.Ap7.316,1.77664353228587
evm.TU.Ap7.317,-0.350419823826601
evm.TU.Ap7.318,0.00299222975987932
evm.TU.Ap7.319,0.787035683603534
evm.TU.Ap7.32,3.02190898783955
evm.TU.Ap7.320,-0.175546271695047
evm.TU.Ap7.321,0.476154108226808
evm.TU.Ap7.322,0.587597419832623
evm.TU.Ap7.323,2.29317952196212
evm.TU.Ap7.324,0.150438112227956
evm.TU.Ap7.325,-0.0572358430310126
evm.TU.Ap7.326,NA
evm.TU.Ap7.327,2.76179605435834
evm.TU.Ap7.328_evm.TU.Ap7.329,-1.40295830951628
evm.TU.Ap7.33,1.61327911462952
evm.TU.Ap7.330,-0.000949794087356973
evm.TU.Ap7.331,1.05354601458882
evm.TU.Ap7.332,0.0737554256813798
evm.TU.Ap7.333,0.0306255685432092
evm.TU.Ap7.334,0.587417710349134
evm.TU.Ap7.335,0.97281153127558
evm.TU.Ap7.336,-0.0360693619051701
evm.TU.Ap7.337,NA
evm.TU.Ap7.338,NA
evm.TU.Ap7.339,NA
evm.TU.Ap7.34,NA
evm.TU.Ap7.340,NA
evm.TU.Ap7.341,NA
evm.TU.Ap7.342,NA
evm.TU.Ap7.343,NA
evm.TU.Ap7.344,0.851030561893699
evm.TU.Ap7.345,-0.0995539706353754
evm.TU.Ap7.346,-0.0557124270999863
evm.TU.Ap7.347,-3.1214699903621
evm.TU.Ap7.348,NA
evm.TU.Ap7.349,-0.354871855254894
evm.TU.Ap7.35,NA
evm.TU.Ap7.350,-0.414800508613492
evm.TU.Ap7.351,0.0884072512118843
evm.TU.Ap7.352,-0.0105222709738813
evm.TU.Ap7.353,-7.57055937072489
evm.TU.Ap7.354,-0.521537392996608
evm.TU.Ap7.355,-0.397065935611649
evm.TU.Ap7.356,-2.63213354622302
evm.TU.Ap7.357,NA
evm.TU.Ap7.358,-0.835152025451922
evm.TU.Ap7.359,-1.17683556856482
evm.TU.Ap7.36,-1.6620930830076
evm.TU.Ap7.360,-4.08858652077035
evm.TU.Ap7.361,2.85311914566225
evm.TU.Ap7.362,-0.479684212061643
evm.TU.Ap7.363,0.215980072185599
evm.TU.Ap7.364,0.0420016193884635
evm.TU.Ap7.365,0.137283234458845
evm.TU.Ap7.366,-8.34944314428778
evm.TU.Ap7.367,-0.131437645218874
evm.TU.Ap7.368,NA
evm.TU.Ap7.369,NA
evm.TU.Ap7.37,-0.313246562115925
evm.TU.Ap7.370,NA
evm.TU.Ap7.371,-1.49801029967795
evm.TU.Ap7.372,-0.00176070529634528
evm.TU.Ap7.373,-0.35542620772368
evm.TU.Ap7.374,-0.109464676266399
evm.TU.Ap7.375,2.54747973772221
evm.TU.Ap7.376,-0.0699571026280749
evm.TU.Ap7.377,1.88263474232173
evm.TU.Ap7.378,-0.163160903378574
evm.TU.Ap7.379,-1.0755719632935
evm.TU.Ap7.38,2.0562667269862
evm.TU.Ap7.380,NA
evm.TU.Ap7.381,NA
evm.TU.Ap7.382,NA
evm.TU.Ap7.383,NA
evm.TU.Ap7.384,NA
evm.TU.Ap7.385,NA
evm.TU.Ap7.386,NA
evm.TU.Ap7.387,NA
evm.TU.Ap7.388,NA
evm.TU.Ap7.389,NA
evm.TU.Ap7.39,-2.11091412542263
evm.TU.Ap7.390,NA
evm.TU.Ap7.391,NA
evm.TU.Ap7.392,NA
evm.TU.Ap7.393,NA
evm.TU.Ap7.394,NA
evm.TU.Ap7.395,NA
evm.TU.Ap7.396,NA
evm.TU.Ap7.397,NA
evm.TU.Ap7.398,NA
evm.TU.Ap7.399,NA
evm.TU.Ap7.4,-0.809984136593023
evm.TU.Ap7.40,-0.104909270177293
evm.TU.Ap7.400,NA
evm.TU.Ap7.401,-1.13629589369304
evm.TU.Ap7.402,0.908791603420822
evm.TU.Ap7.403,-0.0939495038933222
evm.TU.Ap7.404,-0.0793930139841446
evm.TU.Ap7.405,0.823228277265044
evm.TU.Ap7.406,-2.07764157524127
evm.TU.Ap7.407,-0.783997422680986
evm.TU.Ap7.408,-1.56074507350018
evm.TU.Ap7.409,0.0743897563224446
evm.TU.Ap7.41,NA
evm.TU.Ap7.410,0.0317715015946666
evm.TU.Ap7.411,-0.0714853357084232
evm.TU.Ap7.412,-2.8779806826515
evm.TU.Ap7.413,-2.70435763754046
evm.TU.Ap7.414,NA
evm.TU.Ap7.415,NA
evm.TU.Ap7.416,NA
evm.TU.Ap7.417,-0.806672339684667
evm.TU.Ap7.418,-0.520052965054949
evm.TU.Ap7.419,NA
evm.TU.Ap7.42,NA
evm.TU.Ap7.420,-0.00191478512359582
evm.TU.Ap7.421,NA
evm.TU.Ap7.422,0.577591513053508
evm.TU.Ap7.423,-0.0655434589633783
evm.TU.Ap7.424,-0.323982323173339
evm.TU.Ap7.425,-0.0110522436496386
evm.TU.Ap7.426,NA
evm.TU.Ap7.427,-0.0360689399880181
evm.TU.Ap7.428,NA
evm.TU.Ap7.429,NA
evm.TU.Ap7.43,NA
evm.TU.Ap7.430,1.04636625607771
evm.TU.Ap7.431,-0.122033398739896
evm.TU.Ap7.432,NA
evm.TU.Ap7.433,1.44927436502995
evm.TU.Ap7.434,6.06765877214774
evm.TU.Ap7.435,1.26694307149349
evm.TU.Ap7.436,NA
evm.TU.Ap7.437,NA
evm.TU.Ap7.438,NA
evm.TU.Ap7.439,NA
evm.TU.Ap7.44,0.488117735617145
evm.TU.Ap7.440,-0.0699566607091516
evm.TU.Ap7.441,NA
evm.TU.Ap7.442,NA
evm.TU.Ap7.443,-0.573032467578036
